index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
10,219.49999999999858,12.50000000000006,-3.5,3.0385808622811753e-07,5021.484552363514,228.5154479403677,3.7982260778514874e-06,7.146416975984532e-18,-0.0,4.647166600297431e-05,4.2343159396621144e-05,1.3526340990790209e-05,4.522125759132828e-05,0.5981708023965475,5.002491883189172e-25,0.020741127552614893,4,
11,231.9999999999989,9.000000000000044,-3.5,0.0,5052.609742340948,197.39025765905825,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.598170802395796,0.0,0.020741127552614893,4,
12,240.99999999999895,5.50000000000004,-3.5,0.0,5073.943355339204,176.05664466081987,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.598170802395796,0.0,0.020741127552614893,4,
13,246.49999999999986,2.0000000000000244,-2.0000000000000124,1.586804955877577e-06,2835.4853926358264,164.514608951015,3.173609911755193e-06,0.0,-0.0,3.449575991038253e-06,0.0,3.832862212264726e-06,3.832862212264726e-06,0.598170802395796,0.0,0.020741127552614893,4,
14,248.4999999999999,0.0,0.0,161.86492397250626,0.0,161.86492397250626,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5981708023955831,0.0,0.020741127552614893,4,
15,248.4999999999999,0.0,2.0,3160.813863168156,0.0,160.81386316815605,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5981708023955831,0.0,0.020741127552614893,4,
16,248.49999999999977,2.0,2.0,3161.361429362397,2.8190693228680175e-06,161.36142654332713,6322.722858724794,10897.668057951241,1.0,2.6900494910712947e-05,4025.1432384117434,-3622.6288846811303,1.8026209538658106e-05,0.5981708023955831,0.000862836764056587,0.020741127552614893,4,
17,250.49999999999977,4.0,2.0,3165.1062405205826,1.4172005649015773e-06,165.10623910338188,12660.42496208233,16879.398336046575,1.0,2.8034067908633276e-05,3118.066883556372,-2806.2601640517705,1.8996132150533862e-05,0.5983720595558432,0.0012815578835232604,0.02160396431667148,4,
18,254.49999999999977,6.0,2.0,3172.0483018011114,9.474283615418244e-07,172.0483008536828,19032.28981080667,23359.781937384963,1.0,2.9541890698078777e-05,2672.510433441346,-2405.2593572728883,1.891292798351929e-05,0.5985279628982905,0.0017351847356169476,0.02288552220019474,4,
19,260.4999999999994,8.0,2.0,3182.1876125103026,7.107100827852264e-07,182.18761179959247,25457.50090008242,29957.52043295041,1.0,3.098824690839913e-05,2286.3238334142848,-2057.691415641471,1.8046672191712743e-05,0.598661588418139,0.0021970264303065286,0.024620706935811688,4,
20,268.4999999999994,10.0,2.0,3195.524171946451,0.0,195.52417194647361,31955.24171946451,36714.96636541599,1.0,3.190707958725114e-05,1981.0080066007752,-1782.907170488387,1.7708683040615347e-05,0.5987759046078969,0.0026700476455791193,0.026817733366118215,4,
21,278.4999999999994,12.0,2.0,3212.057981773548,4.7385901780216955e-07,212.0579812996887,38544.69578128258,44353.143150347474,1.0,3.1302598698216416e-05,2456.734723734228,-2211.06121658014,1.744166704865241e-05,0.5988749550062573,0.0032047200205243234,0.029487781011697335,4,
22,290.4999999999994,14.0,2.0,3231.7890402710937,4.0649319998919964e-07,231.78903986460028,45245.04656379532,51597.481691188455,1.0,3.146947309131884e-05,2418.083283749981,-2176.274920408902,1.5161915690906427e-05,0.5989977917405118,0.003711823718383192,0.03269250103222166,4,
23,304.4999999999994,16.0,1.698554961737706,2802.549790608757,3.556006049620919e-07,254.71734764657094,44840.796649740114,51160.14201506245,1.0,3.1473856141817774e-05,2420.1456881231393,-2178.131084339874,1.5349729647753246e-05,0.5991186959027568,0.0036812099410543715,0.03640432475060486,4,
24,320.4999999999994,17.698554961737724,1.2440679828546626,2142.6441174935485,3.211148396076169e-07,276.5421428905141,37921.70467690359,43677.00233908818,1.0,3.12811362825037e-05,2457.758156343682,-2211.982305952496,1.7634247235900902e-05,0.5992397031852201,0.003157390163736173,0.040085534691659236,4,
25,338.1985549617371,18.942622944592337,0.7967144043711085,1488.7806578369457,1.8255832401337102e-07,293.7090510976549,28201.4106486074,0.0,-0.0,30653.707265111767,3.8364594121667595e-05,34059.67470448494,34059.67470448494,0.5993625910911063,0.0,0.04324292485539541,4,
26,357.1411779063279,19.739337348963492,0.527596897516549,1096.370124162548,1.935377440531738e-07,304.97477769428804,21641.619740169524,0.0,-0.0,23523.49975976511,4.218954331791647e-05,26137.22191732398,26137.221949073028,0.5974703869408572,0.0,0.04324292485539541,4,
27,376.8805152552914,20.266934246479973,0.7146274830942817,1384.3005505254262,1.7061074686353095e-07,312.3593257133376,28055.52823486484,0.0,-0.0,30495.139424087458,3.836480756170407e-05,33883.48821445774,33883.48821445774,0.5960183190565614,0.0,0.04324292485539541,4,
28,397.1474495017714,20.98156172957429,1.9435411494699473,3238.400769585334,0.0,323.0890453804393,67946.70565215558,74602.27710233048,1.0,3.418432863244725e-05,747.1622972152738,-672.446029511159,3.247725198828738e-05,0.5941359030446471,0.005322159397163134,0.04324292485539541,4,
29,418.1290112313457,22.925102879044342,1.7577986774569965,2992.8404198202807,0.0,356.1424036352789,68611.1745249422,74913.28029288683,1.0,3.448126446781857e-05,335.9167133005063,-302.32500365793953,3.313414595740999e-05,0.5941732611573978,0.005343929620502079,0.048565084252558545,4,
30,441.05411411039006,24.682901556501232,1.0800827766055328,2008.6608443017806,2.3053985387377907e-07,388.5366791625951,49579.5778802995,56267.26481849549,1.0,3.1449276970314105e-05,2376.4193278801004,-2138.7773601484496,1.2741778821734676e-05,0.5941900569909343,0.004038708537294685,0.05390901387306063,4,
31,465.7370156668913,25.762984333106996,0.23701566689319625,764.7846698909566,1.4791078228881815e-07,409.2611694035394,19703.13546860112,0.0,-0.0,21416.451638487433,4.218186866923601e-05,23796.05733813347,23796.057369872444,0.594308877955387,0.0,0.05794772241035532,4,
32,491.49999999999966,26.0,0.0,413.1133333367627,0.0,413.11333333679306,10740.94666675583,15088.508407897407,1.0,2.8503313287759485e-05,3413.566407318296,-3072.2097349161186,1.8576627075161944e-05,0.5929868747699352,0.0011561955885528185,0.05794772241035532,4,
33,517.4999999999997,26.0,0.0,412.0622587289759,1.4467821074504172e-07,412.06225858429764,10713.618726953373,-1.8189894035458565e-12,-0.0,11645.237788918233,4.2229783583432046e-05,12939.153060791234,12939.153092506369,0.5931575530885416,-1.2732925824820996e-19,0.05910391799890814,4,
34,543.499999999999,26.0,-0.5694709997603803,1.4560765920578027e-07,443.1953166782692,411.0111831078501,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112518309,-5.929230630780103e-29,0.05910391799890814,4,
35,569.499999999999,25.43052900023966,-1.4305290002396336,1.48868281085093e-07,1747.5386036857803,398.2548968225765,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112510816,-5.929230630780103e-29,0.05910391799890814,4,
36,594.9305290002386,24.0,-2.15721266842416,1.5774163080626193e-07,2866.8755977894198,368.94340500454877,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112503323,-5.929230630780103e-29,0.05910391799890814,3,
37,618.9305290002371,21.84278733157585,-2.747579596191045,1.7332033141564998e-07,3793.0001293609043,328.36926509894613,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.592438711249583,-5.929230630780103e-29,0.05910391799890814,3,
38,640.773316331813,19.09520773538483,-2.595207735384805,1.9825912301204883e-07,3610.4469113396817,282.3646919358207,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112488337,-5.929230630780103e-29,0.05910391799890814,3,
39,659.8685240671979,16.5,-0.5985158454681292,2.2944237208183558e-07,653.3791843151083,244.39458411652112,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112480844,-5.929230630780103e-29,0.05910391799890814,2,
40,676.3685240671979,15.901484154531875,-0.4869605849928724,2.3807835184185278e-07,494.8478277160952,235.59305001128547,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112473352,-5.929230630780103e-29,0.05910391799890814,2,
41,692.2700082217298,15.414523569539007,-1.1861717803088943,2.45599490783581e-07,1550.810323596869,228.44734711206468,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112465859,-5.929230630780103e-29,0.05910391799890814,2,
42,707.6845317912688,14.228351789230118,-2.162290228293572,2.6607432789340194e-07,3030.0916067842936,213.3437359220843,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5924387112458366,-5.929230630780103e-29,0.05910391799890814,2,
43,721.9128835804989,12.066061560936582,-3.0660615609365447,3.103795101576856e-07,4407.753711169497,191.33863054572558,3.7450582768159754e-06,6.7500055566695194e-18,-0.0,4.649222911287665e-05,4.2421513594605165e-05,1.3478670112496074e-05,4.518498150548472e-05,0.5924387112450873,4.725003889668664e-25,0.05910391799890814,2,
44,733.9789451414355,9.00000000000002,-3.5,0.0,5083.757292110676,166.24270788934922,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5924387112443384,0.0,0.05910391799890814,2,
45,742.9789451414355,5.500000000000003,-3.5,0.0,5103.322035894204,146.6779641058001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5924387112443384,0.0,0.05910391799890814,2,
46,748.4789451414355,2.0,-1.9999999999999987,0.0,2863.095201873007,136.90479812699303,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5924387112443384,0.0,0.05910391799890814,2,
47,750.4789451414355,0.0,0.0,136.02398338872027,0.0,136.02398338872027,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5924387112443384,0.0,0.05910391799890814,2,
48,750.4789451414349,0.0,2.0,3136.741793326774,0.0,136.74179332677346,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5924387112443384,0.0,0.05910391799890814,2,
49,750.4789451414349,2.0,2.0,3139.058227939453,0.0,139.05822793944455,6278.116455878906,0.0,-0.0,6824.039625955333,0.0,7582.266251061481,7582.266251061481,0.5924387112443384,0.0,0.05910391799890814,2,
50,752.478945141434,4.0000000000000115,2.0,3144.571913641989,1.4169804671837483e-06,144.57191222502576,12578.287654567992,16797.80998920713,1.0,2.8019225083102117e-05,3125.7582187828857,-2813.1823657721247,1.8964292353700063e-05,0.5920174742303906,0.0012758466992444993,0.05910391799890814,2,
51,756.478945141434,6.0,2.0,3153.2828471291605,9.473519639868755e-07,153.28284618180868,18919.697082774965,23244.94542383521,1.0,2.9513826739973464e-05,2680.057319897988,-2412.0515551150484,1.893184689746516e-05,0.5921737621396002,0.0017271461796684647,0.06037976469815264,2,
52,762.4789451414333,8.0,2.0,3165.191030518732,7.106468729034532e-07,165.1910298080855,25321.528244149857,29817.706598620753,1.0,3.0958704538685405e-05,2294.306364199179,-2064.8756933807003,1.8058850159756445e-05,0.5923077650037732,0.0021872394619034527,0.06210691087782111,2,
53,770.4789451414333,10.0,2.0,3180.296463102141,0.0,180.29646310214815,31802.96463102141,36556.088751821204,1.0,3.1887268535205765e-05,1987.6489673808585,-1788.8840352124744,1.7711383235256145e-05,0.5924224803200722,0.0026589262126274845,0.06429415033972456,2,
54,780.4789451414333,12.0,2.0,3198.5991465361385,4.738503776025027e-07,198.59914606228853,38383.18975843366,44179.05966844552,1.0,3.128826947592506e-05,2458.20126665373,-2212.3811052236133,1.7476293408508203e-05,0.5925218627664729,0.0031925341767911866,0.06695307655235205,2,
55,792.4789451414333,14.0,2.0,3220.099079093279,4.064804670633748e-07,220.09907868679863,45081.38710730591,51420.450153226026,1.0,3.1471305711319036e-05,2418.9424593648178,-2177.048178460219,1.5238776538282345e-05,0.5926447728278742,0.003699431510725822,0.07014561072914324,2,
56,806.4789451414333,16.0,2.0,3244.796261330736,3.566751729522366e-07,244.7962609739704,51916.740181291774,58751.477995865185,1.0,3.153610427833117e-05,2320.238699910229,-2088.2147948790903,1.1093216400444653e-05,0.5927657199488998,0.0042126034597105635,0.07384504223986907,2,
57,822.4789451414333,18.00000000000006,1.6737336681402653,2783.2911954492547,3.167128852510359e-07,272.6906929220958,50099.24151808675,56823.64639681603,1.0,3.146278005036751e-05,2367.94912601061,-2131.154178450905,1.2418402006270438e-05,0.5928817318819487,0.004077655247777123,0.07805764569957964,2,
58,840.4789451414334,19.673733668140358,0.8534262393958614,1578.7485017710105,0.0,298.6091426774055,31059.877552818478,35820.21254356565,1.0,3.162702587544003e-05,2059.476104737808,-1853.5284591228872,1.7724620408780117e-05,0.5930001293363071,0.0026074148780495954,0.08213530094735677,2,
59,860.1526788095738,20.527159907536152,-0.01534041708146927,290.02792892709317,1.831953682085441e-07,313.03855436617994,5953.449674737972,-9.094947017729282e-13,-0.0,6471.14099304025,4.223810621185181e-05,7190.156620919315,7190.156652615559,0.5931031031395917,-6.366462912410498e-20,0.08474271582540636,2,
60,880.6798387171098,20.51181949045463,-0.5118194904545923,1.845667148695436e-07,454.2244811942693,313.5047546722435,3.785799139350287e-06,-8.470329472543003e-22,-0.0,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,4.5153495041298786e-05,0.5927036499939851,-5.929230630780103e-29,0.08474271582540636,2,
61,901.1916582075644,20.0,0.0,305.93579228995804,0.0,305.9357922899703,6118.715845799161,10843.096506472388,1.0,2.7626087132710114e-05,4192.318440838518,-3773.086566059014,1.7256700908310774e-05,0.5927036499932358,0.0008590167554530673,0.08474271582540636,1,
62,921.1916582075644,20.0,0.0,306.6535975171959,0.0,306.65359751724264,6133.071950343918,10854.64598657462,1.0,2.763374638189292e-05,4188.263459486717,-3769.4370828338824,1.7259103618372934e-05,0.5929132659135724,0.0008598252190602235,0.08560173258085943,1,
63,941.1916582075644,20.0,0.0,307.3714023951856,0.0,307.37140239522023,6147.428047903712,10866.210063366532,1.0,2.764141011661267e-05,4184.223082416952,-3765.800743462579,1.726152285056945e-05,0.593122679084841,0.0008606347044356574,0.08646155779991965,1,
64,961.1916582075644,20.0,0.0,308.08920692218163,0.0,308.0892069221951,6161.784138443632,10877.788689952455,1.0,2.7649078240647718e-05,4180.197262771498,-3762.1775057731497,1.7263958562704906e-05,0.5933318902372555,0.000861445208296672,0.08732219250435531,1,
65,981.1916582075644,20.0,0.0,308.80701109642035,0.0,308.8070110964592,6176.140221928406,10889.381819497798,1.0,2.765675065811296e-05,4176.185953754106,-3758.5673276489724,1.726641071240695e-05,0.5935409000986873,0.0008622567273648459,0.08818363771265199,1,
66,1001.1916582075644,20.0,0.0,309.52481491629226,0.0,309.5248149163044,6190.496298325845,10900.989405239783,1.0,2.7664427273407788e-05,4172.189108636987,-3754.970167035036,1.7268879257136688e-05,0.5937497093946679,0.0008630692583667849,0.08904589444001684,1,
67,1021.1916582075644,20.0,0.0,310.2426183800126,0.0,310.24261838002286,6204.8523676002515,10912.611400460692,1.0,2.7672107991282002e-05,4168.206680741223,-3751.385981920314,1.7271364154167884e-05,0.593958318848392,0.0008638827980322485,0.08990896369838364,1,
68,1041.1916582075644,20.0,0.0,310.96042148587003,0.0,310.96042148590635,6219.208429717401,10924.247758526977,1.0,2.7679792716815005e-05,4164.238623470465,-3747.814730368094,1.727386536063205e-05,0.5941667291807209,0.0008646973430968885,0.09077284649641588,1,
69,1061.1916582075644,20.0,0.0,311.6782242322348,0.0,311.6782242322469,6233.564484644696,10935.898432865011,1.0,2.7687481355422733e-05,4160.284890286519,-3744.256370493999,1.727638283348723e-05,0.5943749411101857,0.0008655128903005509,0.09163754383951278,1,
70,1081.1916582075644,20.0,0.0,312.39602661732715,0.0,312.3960266173365,6247.920532346543,10947.563376954204,1.0,2.7695173812881946e-05,4156.345434707485,-3740.7108604643213,1.72789165295284e-05,0.594582955352991,0.0008663294363867943,0.09250305672981333,1,
71,1101.1916582075644,20.0,0.0,313.1138286394075,0.0,313.11382863946704,6262.276572788149,10959.24254435696,1.0,2.7702869995288593e-05,4152.42021033358,-3737.1781585192552,1.7281466405415224e-05,0.5947907726230168,0.0008671469781049873,0.09336938616620014,1,
72,1121.1916582075644,20.0,0.0,313.83163029688006,0.0,313.83163029693054,6276.632605937601,10970.935888709995,1.0,2.7710569809109853e-05,4148.509170836218,-3733.658222963074,1.7284032417647782e-05,0.5949983936318235,0.0008679655122096997,0.09423653314430512,1,
73,1141.1916582075644,20.0,0.0,314.54943158798415,0.0,314.549431588019,6290.988631759683,10982.643363690273,1.0,2.7718273161184137e-05,4144.612269930632,-3730.151012139487,1.72866145225839e-05,0.5952058190886548,0.0008687850354583192,0.09510449865651482,1,
74,1161.1916582075644,20.0,0.0,315.26723269915186,1.8812761481967755e-07,315.26723251102425,6305.344653983037,0.0,-0.0,6853.635535697812,4.223798953288671e-05,7615.1505572056,7615.150588903504,0.5954130497004403,0.0,0.09597328369197315,1,
75,1181.1916582075644,20.0,0.0,315.98503306422936,0.0,315.9850330642384,6319.700661284587,11006.10052070472,1.0,2.7733690109235654e-05,4136.860699216034,-3723.1745984792196,1.729182683527994e-05,0.5949899857805956,0.0008704270364493305,0.09597328369197315,1,
76,1201.1916582075644,20.0,0.0,316.7028332459435,0.0,316.7028332459534,6334.0566649188695,11017.850110490155,1.0,2.774140352069729e-05,4133.005937232789,-3719.705312685728,1.7294456955065096e-05,0.5951968288138444,0.0008712495077343109,0.09684371072842249,1,
77,1221.1916582075644,20.0,0.0,317.4206330544061,0.0,317.42063305446106,6348.412661088121,11029.61364643721,1.0,2.7749120101425856e-05,4129.165129525329,-3716.2485857404404,1.729710299160428e-05,0.5954034791089936,0.0008720729552506048,0.0977149602361568,1,
78,1241.1916582075644,20.0,0.0,318.138432488015,0.0,318.13843248805364,6362.768649760299,11041.391082593764,1.0,2.775683976010898e-05,4125.338230176366,-3712.804376317796,1.7299764900589182e-05,0.595609937363757,0.0008728973757815636,0.09858703319140741,1,
79,1261.1916582075644,20.0,0.0,318.8562315450108,0.0,318.85623154502275,6377.124630900216,11053.182373097923,1.0,2.7764562405843685e-05,4121.52519336225,-3709.3726431765117,1.730244263756925e-05,0.5958162042735524,0.0008737227661168547,0.09945993056718898,1,
80,1281.1916582075644,20.0,0.0,319.5740304117519,1.8809117818818777e-07,319.5740302236607,6391.480608235037,0.0,-0.0,6947.261572928262,4.223800435534941e-05,7719.179487461643,7719.179519160047,0.5960222805315066,0.0,0.10033365333330584,1,
81,1301.1916582075644,20.0,0.0,320.29182852224767,0.0,320.2918285222593,6405.836570444953,11076.806334152167,1.0,2.778001629678492e-05,4113.940524492016,-3702.54644117613,1.7307845417213058e-05,0.5955934372266477,0.0008753764433906518,0.10033365333330584,1,
82,1321.1916582075644,20.0,0.0,321.0096266272294,1.8811891777659184e-07,321.0096264391105,6420.192532544588,-9.094947017729282e-13,-0.0,6978.470186308152,4.223794700415617e-05,7753.855724550462,7753.855756248758,0.5957991342511575,-6.366462912410498e-20,0.10120902977669649,1,
83,1341.1916582075644,20.0,-0.03148148137018403,274.50520205791355,1.4068791642785072e-07,321.7274239725063,5490.104041158271,0.0,-0.0,5967.504406600727,1.4037389163610789e-05,6630.560439144936,6630.560457929718,0.5953683644886825,0.0,0.10120902977669649,1,
84,1361.1916582075644,19.968518518629814,,,,,,,,,,,,0.5950000000198411,,0.10120902977669649,1,
