index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
17,288.5,0.0,0.0,158.27593248805354,0.0,158.27593248805354,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5993871757325762,0.0,0.010707902742240068,4,
18,288.5,0.0,1.9054730324609923,3015.4087818884595,0.0,157.19923319696483,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5993871757325762,0.0,0.010707902742240068,4,
19,288.5,1.9054730324609963,2.0,3157.573627035365,1.1077087492594728e-05,157.5736159582674,6016.671394325945,7190.7689801502465,1.0,0.00011963824089948616,650.9088885646355,-585.8178667767933,8.087104609368068e-05,0.5993871757325762,0.0006033538286105174,0.010707902742240068,4,
20,290.40547303246126,3.905473032461003,2.0,3161.1416822128035,5.396593223849777e-06,161.1416768161858,12345.753591670515,13963.572758892627,1.0,0.00012482815549785808,544.2755014702235,-489.84781262525064,8.108040249910076e-05,0.5994197211696193,0.001077450093122484,0.011311256570850584,4,
21,294.3109460649246,5.905473032461019,2.0,3167.906990413376,3.569355158106191e-06,167.90698684399567,18707.98930123094,20868.902124907385,1.0,0.00012647835668089247,534.1312717868946,-480.7180040766977,8.114742767197092e-05,0.5994469349369873,0.001560823148743517,0.012388706663973067,4,
22,300.21641909738565,7.905473032461036,2.0,3177.869548714024,2.666532054718118e-06,177.8695460474616,25122.562018037843,27856.244470916343,1.0,0.00012803008154030349,549.1119706444216,-494.2006313243333,8.195768550904592e-05,0.5994736414927694,0.002049937112964144,0.013949529812716584,4,
23,308.1218921298467,9.905473032461057,2.0,3191.02935443233,0.0,191.02935443234827,31608.65521612106,34939.205027322394,1.0,0.0001297510494795706,581.9712265070752,-523.773959688535,8.25615943920166e-05,0.5995010970833985,0.0025457443519125676,0.015999466925680727,4,
24,318.0273651623077,11.905473032461087,2.0,3207.3864137748965,1.7704251149552874e-06,207.3864120044204,38185.45245387911,42182.435666110454,1.0,0.00013938012901615338,676.5092251872035,-608.8581478016731,8.565505004237695e-05,0.5995301956367145,0.003052770496627732,0.018545211277593295,4,
25,329.9328381947688,13.90547303246112,2.0,3226.940720284933,1.5154396351135802e-06,226.9407187694427,44872.1371632728,49485.59634338034,1.0,0.00013987320617112053,711.5343492613749,-640.380758920564,8.621212416040636e-05,0.5995640210893701,0.003563991744036624,0.021597981774221026,4,
26,343.83831122722995,15.905473032461154,2.0,3249.6922760567804,1.3235448932391591e-06,249.69227473317954,51687.89286061843,56909.59169251065,1.0,0.0001408379506768198,727.0995935459683,-654.3894777047597,8.78631015167608e-05,0.599599597798199,0.004083671418475746,0.02516197351825765,4,
27,359.7437842596911,17.90547303246119,1.8773707959837367,3091.6972738769746,0.0,275.64107990139576,55358.30216193795,60925.41143459231,1.0,0.00015231685204386558,753.3440195852984,-678.0094483858219,8.672852411951981e-05,0.5996359527691827,0.004364778800421462,0.029245644936733393,4,
28,377.6492572921523,19.782843828444964,1.6634367458907668,2797.9971474466047,0.0,302.84202861062664,55352.34060037068,60918.94949625934,1.0,0.00015231612831520525,753.3620394769063,-678.0256662890731,8.672397201907323e-05,0.5996736199607596,0.004364326464738154,0.03361042373715486,4,
29,397.4321011205973,21.446280574335663,1.4084897748509846,2441.9092247727517,9.81238827080233e-07,329.1745615151371,52369.87037153492,57649.565708161244,1.0,0.00014115383141596882,725.7937063423469,-653.2141788705218,8.820858736367787e-05,0.5997112880533313,0.004135469599571288,0.03797475020189302,4,
30,418.87838169493295,22.85477034918658,1.1354169981138644,2056.1609323265097,9.217369552061427e-07,353.03543423405574,46993.085909291745,51798.97163505972,1.0,0.00013999762073146904,719.5305693054477,-647.577356821991,8.65010655696774e-05,0.5997475777299353,0.003725928014454181,0.04211021980146431,4,
31,441.73315204411955,23.99018734730039,0.8549572535573833,1655.651746595631,8.785425507085165e-07,373.21586538119413,39719.3955827143,43860.069577244576,1.0,0.00013941507232212436,686.8136484919359,-618.1321287371064,8.581528325862786e-05,0.5997835542497587,0.0031702048704071203,0.04583614781591849,4,
