index,s,v,a,Ftr,Fbr,Fres,Pwh,Pe,ue,Pm_pos,Pm_neg,Pb,Pb_pos,SOC,mf_dot,mf,lane_sequence,lane_changes
89,1180.0921859073956,12.704510890131917,-0.03276255855935595,142.05373343246015,-2.0957702417945256e-07,191.1975714811099,1804.7232033765863,0.0,-0.0,1961.655712362864,5.6518748553668896e-05,2179.6174073140864,2179.61746701744,0.6041114892976883,0.0,0.032278344844059934,3,
90,1192.7966967975372,12.671748331572536,-0.03307910094119648,141.31694728598654,-2.0462664451770252e-07,190.93559829733076,1790.732790994124,0.0,-0.0,1946.448746170121,6.0306942969955146e-05,2162.7207748016635,2162.7208348333816,0.6039903994417265,0.0,0.032278344844059934,3,
91,1205.4684451287164,12.638669231034724,-0.5666412455933623,3.9945784165710763e-07,659.2766095874658,190.68525859770145,5.048615532447227e-06,0.0,-0.0,6.181156767155055e-05,5.632394209280356e-05,1.798797175153297e-05,7.769900567856924e-05,0.6038702482875709,0.0,0.032278344844059934,3,
92,1218.1071143597608,12.072027985844251,-1.5511703310657765,4.1820773927688627e-07,2141.568079483798,185.18741813741528,5.048615532447227e-06,0.0,-0.0,6.181156767155055e-05,5.632394209280356e-05,1.798797175153297e-05,7.769900567856924e-05,0.6038702482865714,0.0,0.032278344844059934,3,
93,1230.1791423456136,10.52085765437558,-2.5208576543755274,4.826982614909926e-07,3609.99314790954,171.29333413647683,5.078399699161296e-06,0.0,-0.0,6.195596759926703e-05,5.643596792626049e-05,1.804759286555114e-05,7.77093864407219e-05,0.6038702482855721,0.0,0.032278344844059934,3,
94,1240.7,8.0,-3.0,6.298376880182701e-07,4347.240189458887,152.75981117096683,5.038701504146183e-06,0.0,-0.0,6.176668030157678e-05,5.628983084055017e-05,1.7968797023034602e-05,7.761384328199006e-05,0.6038702482845695,0.0,0.032278344844059934,3,
95,1248.7,5.0,-3.0,0.0,4362.687291111063,137.31270888895142,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6038702482835713,0.0,0.032278344844059934,3,
96,1253.7,2.0,-2.0,1.700091241680742e-06,2870.92699292375,129.0730087763658,3.400182483361512e-06,0.0,-0.0,3.695850525392948e-06,0.0,4.1065005837699424e-06,4.1065005837699424e-06,0.6038702482835713,0.0,0.032278344844059934,3,
97,1255.7,0.0,0.0,127.64094966537142,0.0,127.64094966537141,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6038702482833742,0.0,0.032278344844059934,3,
98,1255.7,0.0,0.0,127.82088614605475,0.0,127.82088614605476,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6038702482833742,0.0,0.032278344844059934,3,
99,1255.7,0.0,2.0,3128.014069894639,0.0,128.01406989467603,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6038702482833742,0.0,0.032278344844059934,3,
100,1255.7,2.0,2.0,3129.818997816669,4.308451480028452e-06,129.81899350819833,6259.637995633259,18680.03873772289,1.0,2.9004469390619264e-05,11876.084423647733,-10688.475949055772,2.2798944943686755e-05,0.6038702482833742,0.0014076027116406026,0.032278344844059934,3,
101,1257.7,4.0,2.0,3134.834143000059,2.4049995772656985e-06,134.83414059504074,12539.336572000198,23364.228182218518,1.0,2.5315836710754214e-05,9734.514542316747,-8761.063059956366,2.4161936108064302e-05,0.6044640525027662,0.0017354959727552963,0.03368594755570054,3,
102,1261.7,6.0,2.0,3143.0593625440856,1.6720728126529139e-06,143.05936087199154,18858.356175264515,28635.1841929744,1.0,2.28893596185345e-05,8136.970981880593,-7323.273858259912,2.5387193237486755e-05,0.6049507782283193,0.002104462893508208,0.03542144352845584,3,
103,1267.7,8.0,2.0,3154.4944958360215,5.687916200258769e-07,154.49449526721676,25235.955966688216,0.0,-0.0,27430.38697499854,5.4685262941382706e-05,30478.20770078164,30478.20770078164,0.6053576267760005,0.0,0.03752590642196405,3,
104,1275.7,10.0,1.4790341468611512,2387.6905963209765,0.0,169.13937602929164,23876.90596320982,32960.77458753597,1.0,2.215053104317327e-05,7007.615954023651,-6306.854334009585,2.646533646259719e-05,0.603664393014846,0.002407254221127518,0.03752590642196405,3,
105,1285.7,11.479034146861215,0.6533139881993786,1162.0763042171513,4.2523356569290627e-07,182.1053214927799,13339.513577366963,0.0,-0.0,14499.471337817842,5.8071143422516736e-05,16110.523656422463,16110.52371615593,0.6040147738111799,0.0,0.039933160643091575,3,
106,1297.1790341468227,12.13234813506064,-0.02811078426495639,146.38581257826064,4.147871095483424e-07,188.55198856097275,1776.0036402331968,0.0,-0.0,1930.4387958994603,5.6515550765010025e-05,2144.931944579849,2144.9320042832737,0.6031197447191564,0.0,0.039933160643091575,3,
107,1309.311382281879,12.104237350795641,-0.03124483255375443,141.7061038937481,4.1569603581592673e-07,188.57335230875364,1715.2443155864335,0.0,-0.0,1864.396051711684,5.650903926460865e-05,2071.5511177104027,2071.551177414016,0.6030005818333464,0.0,0.039933160643091575,3,
108,1321.4156196326696,12.07299251824184,-0.03069791197125893,142.52997331282654,4.167402778421092e-07,188.5768408530526,1720.763301430964,0.0,-0.0,1870.3949493694265,5.650968309519472e-05,2078.216559551759,2078.2166192553636,0.6028854956601402,0.0,0.039933160643091575,3,
109,1333.4886121509073,12.042294606270529,-0.03010392679314089,143.44201588521705,4.1784039694903186e-07,188.59790565722588,1727.3710142071209,0.0,-0.0,1877.577245865928,5.651036195440662e-05,2086.1968889917057,2086.196948695283,0.6027700391846096,0.0,0.039933160643091575,3,
110,1345.530906757174,12.012190679477296,-0.02946367668187788,144.44122653529502,4.189694777778641e-07,188.63674113920698,1735.0555551195396,0.0,-0.0,1885.930007728306,5.6511415165313994e-05,2095.4777355045107,2095.4777952080885,0.6026541393574434,0.0,0.039933160643091575,3,
111,1357.543097436648,11.982727002795375,-0.02877806326618737,145.52642809714044,4.199973773211241e-07,188.69352257648606,1743.8034595799643,0.0,-0.0,1895.4385995340053,5.6512305097435045e-05,2106.0428375100423,2106.0428972135783,0.6025377239276931,0.0,0.039933160643091575,3,
112,1369.52582443944,11.953948939529147,-0.028048088254953196,146.69627364879995,4.210017436889757e-07,188.76840561029528,1753.5997648169496,0.0,-0.0,1906.0867574013575,5.651336900048404e-05,2117.8741240283653,2117.8741837318753,0.6024207215478314,0.0,0.039933160643091575,3,
113,1381.4797733789658,11.925900851274148,-0.027274851292799607,147.94924928009416,4.219782567815855e-07,188.8615257973826,1764.4280779348462,0.0,-0.0,1917.8566629651928,5.651427293670852e-05,2130.9517968762575,2130.951856579723,0.6023030618742743,0.0,0.039933160643091575,3,
114,1393.4056742302366,11.898625999981304,-0.026459547563665975,149.28367728645728,4.229378021136654e-07,188.97299820908572,1776.270643933459,0.0,-0.0,1930.7290173131594,5.6515921462781116e-05,2145.254412816959,2145.254472520404,0.6021846756633368,0.0,0.039933160643091575,3,
115,1405.3043002302147,11.872166452417593,-0.025603465148323235,150.69771977850138,4.2387557641632156e-07,189.10291707717792,1789.1084132101512,0.0,-0.0,1944.6831143544343,5.6517313513020084e-05,2160.7589650837895,2160.7590247871917,0.6020654948626247,0.0,0.039933160643091575,3,
116,1417.176466682629,11.846562987269225,-0.02470798214258485,152.18938269657076,4.247794720413367e-07,189.25135548573317,1802.9211081085466,0.0,-0.0,1959.6969131586034,5.651887888776658e-05,2177.4409637536796,2177.441023457054,0.6019454526978978,0.0,0.039933160643091575,3,
117,1429.023029669895,11.821855005126597,-0.023774563543706773,153.75652021807818,4.25648181590077e-07,189.4183651080521,1817.6872881109364,0.0,-0.0,1975.7471088146929,5.6520196703942205e-05,2195.274514481482,2195.2745741847893,0.601824483755467,0.0,0.039933160643091575,3,
118,1440.8448846750184,11.798080441582849,-0.022804757913069462,155.39683954433556,4.264971664724726e-07,189.6039759875072,1833.3844133118137,0.0,-0.0,1992.8092014264635,5.6522318360271995e-05,2214.2323951593175,2214.2324548626116,0.6017025240602181,0.0,0.039933160643091575,3,
119,1452.642965116598,11.775275683669737,-0.02180019382378573,157.1079060525688,4.273100557838916e-07,189.8081963609993,1849.988905853083,0.0,-0.0,2010.857562886194,5.652414750089568e-05,2234.2861301129274,2234.286189816166,0.6015795111493758,0.0,0.039933160643091575,3,
120,1464.4182408002644,11.75347548984591,-0.020762576102524744,158.88714879781034,4.280911696241674e-07,190.0310125235789,1867.476209046564,0.0,-0.0,2029.8655011419462,5.652611592150969e-05,2255.406061506436,2255.4061212096276,0.6014553841421473,0.0,0.039933160643091575,3,
121,1476.1717162901068,11.732712913743336,-0.01969368187540743,160.7318663483127,4.288299635391013e-07,190.27238873266649,1885.8208439549164,0.0,-0.0,2049.805321696188,5.6527800812826434e-05,2277.5614176762992,2277.5614773794223,0.6013300838053969,0.0,0.039933160643091575,3,
122,1487.9044292038466,11.71301923186788,-0.01859535642826371,162.63923293742874,4.295393978281936e-07,190.53226715021097,1904.996463252343,0.0,-0.0,2070.6483861523866,5.653027480079925e-05,2300.7203781809603,2300.720437884051,0.6012035526155259,0.0,0.039933160643091575,3,
123,1499.617448435711,11.694423875439666,-0.017469508891744034,164.60630491373135,4.302203819861461e-07,190.8105678210591,1924.9759022310416,0.0,-0.0,2092.365167653114,5.653241661437297e-05,2324.8501354020627,2324.8501951050907,0.6010757348167381,0.0,0.039933160643091575,3,
124,1511.3118723111468,11.676954366547967,-0.01631810776388587,166.63002747084494,4.308459438107093e-07,191.1071886857572,1945.7312268736905,0.0,-0.0,2114.925303136631,5.653479378687348e-05,2349.9169526038313,2349.917012306815,0.6009465764758825,0.0,0.039933160643091575,3,
125,1522.9888266776911,11.660636258784129,-0.015143176279956982,168.7072416375555,4.3143876382600865e-07,191.4220056259896,1967.2337789583353,0.0,-0.0,2138.2976423612085,5.65369312966954e-05,2375.8862184069935,2375.8862781099056,0.6008160255340711,0.0,0.039933160643091575,3,
126,1534.6494629364715,11.645493082504213,-0.013946787643331682,170.83469150790933,4.3199074184485653e-07,191.75487254085618,1989.4542182070995,0.0,-0.0,2162.450293721213,5.653958292586164e-05,2402.722497693501,2402.72255739637,0.6006840318552708,0.0,0.039933160643091575,3,
127,1546.2949560189716,11.631546294860922,-0.01273106012920433,173.00903169095676,4.3248590486655303e-07,192.1056214522174,2012.3625615424241,0.0,-0.0,2187.3506669144435,5.6542243413067184e-05,2430.3895790169186,2430.3896387197265,0.6005505472720656,0.0,0.039933160643091575,3,
128,1557.926502313827,11.618815234731757,-0.011498152074165269,175.2268349591327,4.329501166466798e-07,192.47406263737852,2035.9282195569983,0.0,-0.0,2212.9655125850445,5.6544828957824644e-05,2458.8505186485927,2458.8505783513465,0.6004155256287869,0.0,0.039933160643091575,3,
129,1569.5453175485534,11.607317082657627,-0.010250256764936516,177.48460007345932,4.333538470291387e-07,192.85998478745563,2060.1200303413216,0.0,-0.0,2239.2609590922584,5.654734376704662e-05,2488.0676814321223,2488.0677411348,0.6002789228221953,0.0,0.039933160643091575,3,
130,1581.1526346312055,11.597066825892727,-0.008989597239509983,179.7787597643563,4.337252619279752e-07,193.26315518984404,2084.9062908633546,0.0,-0.0,2266.202546619447,5.655058325026302e-05,2518.002778681638,2518.002838384262,0.6001406968398936,0.0,0.039933160643091575,3,
131,1592.749701457093,11.588077228653251,-0.007718421014598853,182.10568884551807,4.3404040184213954e-07,193.68331993332134,2110.2547861189623,0.0,-0.0,2293.755258856657,5.6553436812392666e-05,2548.6169033870815,2548.6169630896666,0.6000008077965678,0.0,0.039933160643091575,3,
132,1604.3377786857407,11.580358807638689,-0.00643899475314047,184.4617124390824,4.3430858909232484e-07,194.1202041344299,2136.132816316043,0.0,-0.0,2321.883552551678,5.655597922536726e-05,2579.8705630459276,2579.8706227484686,0.5998592179686513,0.0,0.039933160643091575,3,
133,1615.918137493374,11.573919812885585,-0.0051535988859923165,186.8431142895061,4.3452180875647173e-07,194.57351218391813,2162.5072223765605,0.0,-0.0,2350.5513852288486,5.655867419279703e-05,2611.7237104625806,2611.7237701651106,0.599715891826262,0.0,0.039933160643091575,3,
134,1627.492057306254,11.568766213999629,-0.0038645222019182413,189.24614514402893,4.346882462868962e-07,195.0429280121661,2189.3444100719116,0.0,-0.0,2379.7222414222497,5.656147649980153e-05,2644.1357728971707,2644.135832599719,0.5995707960645862,0.0,0.039933160643091575,3,
135,1639.0608235202483,11.564901691797745,-0.0025740564201788274,191.6670311772627,4.3480608269419463e-07,195.52811537267286,2216.6103731237763,0.0,-0.0,2409.3591577854972,5.656400127620337e-05,2677.065679965174,2677.065739667747,0.5994238996327967,0.0,0.039933160643091575,3,
136,1650.6257252120404,11.562327635377601,-0.0012844907599753874,194.1019824378117,4.348766537987103e-07,196.02871814284686,2244.270715622288,0.0,-0.0,2439.4247474599715,5.656618013256953e-05,2710.4718907126285,2710.471950415213,0.5992751737616794,0.0,0.039933160643091575,3,
137,1662.1880528474123,11.56104314461766,1.8934789074442904e-06,196.54720129477965,4.3485394485287543e-07,196.54436064150525,2272.2906741227994,0.0,-0.0,2469.8812240932602,5.656847846071539e-05,2744.312420303103,2744.312480005744,0.5991245919899094,0.0,0.039933160643091575,3,
138,1673.7490959920244,11.561045038096607,0.0012828283100616567,198.99889086266907,4.3486508616297215e-07,197.0746479626602,2300.6351397945887,0.0,-0.0,2500.6904259127828,5.6570838856767613e-05,2778.544866767115,2778.544926469838,0.5989721301887648,0.0,0.039933160643091575,3,
139,1685.3101410301156,11.562327866406703,0.002556064414699133,201.4532633821469,4.347204196619714e-07,197.61916632533715,2329.268680981966,0.0,-0.0,2531.813840248859,5.6572809125354784e-05,2813.1264382498707,2813.126497952669,0.5988177665850853,0.0,0.039933160643091575,3,
140,1696.8724688965171,11.564883930821429,0.003819376442242284,203.90654853741583,4.3467625232551654e-07,198.17748343934085,2358.15556656962,0.0,-0.0,2563.2126289326065,5.657432433675558e-05,2848.013981230449,2848.014040933362,0.5986614817829765,0.0,0.039933160643091575,3,
141,1708.4373528273338,11.568703307263695,0.005070568243231488,206.3550016863961,4.3447323605505517e-07,198.74914888704564,2387.259790479816,0.0,-0.0,2594.8476549242228,5.65765970300669e-05,2883.164010107977,2883.1640698110186,0.5985032587840026,0.0,0.039933160643091575,3,
142,1720.0060561345924,11.573773875506946,0.00630747802085363,208.79491198686563,4.341700332588516e-07,199.3336945214458,2416.5450976923576,0.0,-0.0,2626.679510591662,5.657822974727833e-05,2918.5327386258846,2918.5327983290586,0.5983430830056446,0.0,0.039933160643091575,3,
143,1731.5798300100946,11.58008135352778,0.0075279833873684865,211.22261039575795,4.3390431869738677e-07,199.93063488084752,2445.9750120873796,0.0,-0.0,2658.668547979115,5.6579789534119684e-05,2954.076113499428,2954.0761732027736,0.5981809422979508,0.0,0.039933160643091575,3,
144,1743.1599113636175,11.587609336915117,0.008730006312663185,213.63447752329753,4.3364227053643845e-07,200.5394676207231,2475.512866435945,0.0,-0.0,2690.7749114024855,5.6580806096398484e-05,2989.749850635592,2989.7499103390937,0.5980168269583146,0.0,0.039933160643091575,3,
145,1754.7475207005275,11.596339343227738,0.009911517951315396,216.02695132356106,4.3327855792085757e-07,201.15967396336936,2505.121834830955,0.0,-0.0,2722.9585727028984,5.65822956663381e-05,3025.5094743013765,3025.509534005109,0.5978507297443536,0.0,0.039933160643091575,3,
146,1766.3438600437503,11.606250861179014,0.011070543336075822,218.39653460304552,4.3287238327138766e-07,201.7907191661247,2534.7649678151092,0.0,-0.0,2755.179369425751,5.658324113950314e-05,3061.3103595481393,3061.310419252087,0.5976826458846513,0.0,0.039933160643091575,3,
147,1777.9501109049243,11.617321404515046,0.012205165925121442,220.73980232902508,4.324181190895615e-07,202.43205300899007,2564.4052304254033,0.0,-0.0,2787.397046176864,5.6584034239699765e-05,3097.107778159774,3097.1078378639672,0.5975125730869372,0.0,0.039933160643091575,3,
148,1789.5674323094343,11.629526570440124,0.013313531991486549,223.05340872164697,4.319080630921235e-07,203.08311030257437,2594.0055433556345,0.0,-0.0,2819.571299362487,5.658462384177526e-05,3132.856948365491,3132.857008069951,0.5973405115437008,0.0,0.039933160643091575,3,
149,1801.1969588798693,11.642840102431567,0.014393854843054221,225.33409411319585,4.313521344556648e-07,203.74331141734098,2623.528827386205,0.0,-0.0,2851.661825483172,5.658512298814533e-05,3168.5130884991363,3168.513148203892,0.5971664639354909,0.0,0.039933160643091575,3,
150,1812.8397989822959,11.657233957274569,0.01544441886217296,227.5786915591275,4.30775003223971e-07,204.41206283516897,2652.9380511951763,0.0,-0.0,2883.628373101829,5.6585332852659986e-05,3204.0314747418993,3204.0315344469673,0.5969904354305924,0.0,0.039933160643091575,3,
151,1824.4970329395621,11.672678376136691,0.016463583354533462,229.78413318613948,4.301602984924102e-07,205.08875772425495,2682.196282621164,0.0,-0.0,2915.4307985648234,5.6585297309300064e-05,3239.3675030341474,3239.367562739546,0.5968124336820455,0.0,0.039933160643091575,3,
152,1836.169711315687,11.689141959491174,0.017449786197087924,231.9474562634444,4.2951398881996283e-07,205.77277653837714,2711.2667434062714,0.0,-0.0,2947.0291255049233,5.658506290893289e-05,3274.476755190025,3274.4768148957855,0.596632468820773,0.0,0.039933160643091575,3,
153,1847.8588532751626,11.70659174568821,0.01840154727586718,234.06580898406716,4.288294235266221e-07,206.4634876415129,2740.1128674007136,0.0,-0.0,2978.3836081070813,5.6584566876759224e-05,3309.315069192869,3309.3151288990007,0.5964505534454689,0.0,0.039933160643091575,3,
154,1859.5654450208315,11.724993292964026,0.019317471704693112,236.13645594381825,4.281063183952938e-07,207.16024795875086,2768.698362165564,0.0,-0.0,3009.4547980681723,5.658386387445702e-05,3343.8386135947144,3343.838673301255,0.5962667026083446,0.0,0.039933160643091575,3,
155,1871.2904383137727,11.744310764668667,0.020196252816528037,238.15678330644295,4.2736067484838713e-07,207.86240365436618,2796.987273864721,0.0,-0.0,3040.2036151314537,5.658284395450297e-05,3378.003965888167,3378.0040255951358,0.5960809337963787,0.0,0.039933160643091575,3,
156,1883.0347490784156,11.764507017485144,0.02103667491997374,240.12430364429463,4.26576832524006e-07,208.56929083783314,2824.944055292038,0.0,-0.0,3070.591421029512,5.6581644803800624e-05,3411.7681946648663,3411.7682543723004,0.5958932669094519,0.0,0.039933160643091575,3,
157,1894.799256095871,11.785543692405067,0.02183761581374899,242.0366604447476,4.257688601683185e-07,209.28023629843386,2852.533636835382,0.0,-0.0,3100.580096618607,5.658014902013009e-05,3445.088945320763,3445.0890050286816,0.5957037242319809,0.0,0.039933160643091575,3,
158,1906.5847997882433,11.807381308218764,0.022598049052940716,243.8916322732603,4.2493516616559646e-07,209.99455826898733,2879.721500134258,0.0,-0.0,3130.1321219416336,5.65783102513262e-05,3477.9245290146696,3477.9245887230986,0.5955123304017123,0.0,0.039933160643091575,3,
159,1918.3921810964264,11.829979357271656,0.023317045961340988,245.6871365850788,4.240710893554933e-07,210.71156721906948,2906.473754148664,0.0,-0.0,3159.210658911723,5.657621872409008e-05,3510.234014538873,3510.234074247842,0.5953191123722618,0.0,0.039933160643091575,3,
160,1930.2221604536599,11.853296403232948,0.023993777384865744,247.42123317833324,4.231894763506716e-07,211.4305666779211,2932.757213316198,0.0,-0.0,3187.7796362653507,5.657383109369113e-05,3541.97732271172,3541.977382421245,0.595124099371463,0.0,0.039933160643091575,3,
161,1942.0754568568525,11.877290180617763,0.02462751518184536,249.09212728203335,4.222857796776225e-07,212.15085408705545,2958.539477436085,0.0,-0.0,3215.8038363929472,5.657111627951211e-05,3573.115322855937,3573.1153825660535,0.5949273228535401,0.0,0.039933160643091575,3,
162,1953.9527470374285,11.901917695799558,0.025217633446598775,250.69817227355335,4.2135843614232726e-07,212.87172168237268,2983.7890128872104,0.0,-0.0,3243.2489836195114,5.656819572849581e-05,3603.609930888081,3603.6099905988253,0.5947288164467492,0.0,0.039933160643091575,3,
163,1965.8546647331837,11.927135329246106,0.025763609463489878,252.23787160039,0.0,213.59245740537423,3008.475229738855,17675.52263344117,1.0,3.053733435302505e-05,14405.440892523227,-12964.896769340534,2.2452738504305514e-05,0.5945286158950607,0.0013372865843408821,0.039933160643091575,3,
164,1977.7818000623831,11.952898938709543,0.026265024389359404,253.70988242666678,0.0,214.31234584284445,3032.568584397828,17680.065405658002,1.0,3.050303147203795e-05,14383.795235728612,-12945.415678263495,2.2443850377074775e-05,0.5952488879378408,0.0013376045783960603,0.041270447227432464,3,
165,1989.734699001044,11.979163963098854,0.026721563663005377,255.1130146884215,0.0,215.0306691941327,3056.040632073047,17684.033015223406,1.0,3.0468767754827236e-05,14362.249749960602,-12926.024741110356,2.2448593409940543e-05,0.5959680776977372,0.0013378823110656386,0.04260805180582853,3,
166,2001.7138629640924,12.005885526761807,0.027133017141003357,256.4462343938651,4.1751076196305803e-07,215.74670826492792,3078.864133901871,0.0,-0.0,3346.5915064479245,5.655458663833546e-05,3718.434956265233,3718.435015978593,0.5966861901833526,0.0,0.043945934116894174,3,
167,2013.7197484908015,12.033018543902758,0.02749927896016313,257.70866234285376,4.165145242041035e-07,216.45974348617318,3101.0131128959333,0.0,-0.0,3370.66648361163,5.6550833321351857e-05,3745.1849308949504,3745.1849906089983,0.5964796104635698,0.0,0.043945934116894174,3,
168,2025.7527670346494,12.060517822862868,0.027820347127309297,258.89957664727314,0.0,217.16905595652338,3122.4629584860886,17692.033454232056,1.0,3.0364311595580673e-05,14298.052007981056,-12868.246773444826,2.246252331339002e-05,0.5962715446340939,0.001338442341796244,0.043945934116894174,3,
169,2037.8132848574573,12.088338169990127,0.028096322838078613,260.01841317803576,4.1449845866736723e-07,217.87392850650065,3143.1905089203137,0.0,-0.0,3416.5114792819168,5.6542445212103e-05,3796.123814980596,3796.1238746960917,0.5969864472326168,0.0,0.04528437645869042,3,
170,2049.9016230273915,12.116434492828152,0.028327409527084235,261.0647614862715,4.1347550450154813e-07,218.57364678226156,3163.1740809342145,0.0,-0.0,3438.2327532054583,5.653783418536201e-05,3820.258563788681,3820.2586235049284,0.5967755514650788,0.0,0.04528437645869042,3,
171,2062.018057520163,12.144761902355174,0.028513911652454205,262.03836823770376,4.124579504605208e-07,219.26750034665378,3182.393591528581,0.0,-0.0,3459.1235255857046,5.653289886511231e-05,3843.4705331045075,3843.4705928215476,0.5965633148782385,0.0,0.04528437645869042,3,
172,2074.1628194224604,12.17327581400757,0.028656233218607774,262.9391340342751,4.1144119222735753e-07,219.95478379501156,3200.8306008955356,0.0,-0.0,3479.163753153,5.652741765455743e-05,3865.7374526286576,3865.737512346514,0.5963497887375043,0.0,0.04528437645869042,3,
173,2086.3360952364096,12.201932047226117,0.028754876041655386,263.7671123557369,4.104233539692359e-07,220.6347978829171,3218.468381257758,0.0,-0.0,3498.335253540904,5.6521601586305426e-05,3887.039119731563,3887.039179450283,0.5961350255457175,0.0,0.04528437645869042,3,
174,2098.5380272835764,12.230686923267715,0.028810437762690988,264.5225077163225,4.0941989709608606e-07,221.30685066295536,3235.2919760360087,0.0,-0.0,3516.6217695978717,5.651525407890379e-05,3907.3574709116847,3907.3575306312837,0.595919078927962,0.0,0.04528437645869042,3,
175,2110.768714206785,12.259497361030347,0.028823609614799572,265.205673457866,4.0845321791493916e-07,221.97025862729203,3251.288253886984,0.0,-0.0,3534.0090281246275,5.650834051309367e-05,3926.6766470587468,3926.6767067792603,0.5957020035129166,0.0,0.04528437645869042,3,
176,2123.0282115677546,12.288320970645094,0.028795173950334707,265.81710918563994,4.0746090235188603e-07,222.62434785273427,3266.445957162156,0.0,-0.0,3550.4847925469167,5.650109495101974e-05,3944.983051978922,3944.9831117003937,0.5954838548103359,0.0,0.04528437645869042,3,
177,2135.31653253834,12.31711614459539,0.028726001535630097,266.3574578546435,4.064678478243877e-07,223.26845514477444,3280.7557443748155,0.0,-0.0,3566.0389090747644,5.649344339701129e-05,3962.2654036834174,3962.2654634059004,0.5952646890852334,0.0,0.04528437645869042,3,
