key,value
"(109, 1)",0.0002569327031818536
"(109, 2)",0.0002219327031818536
"(109, 3)",0.0001869327031818536
"(110, 1)",0.00025654083941145276
"(110, 2)",0.00022154083941145278
"(110, 3)",0.00018654083941145277
"(111, 1)",0.0002561581998774193
"(111, 2)",0.0002211581998774193
"(111, 3)",0.0001861581998774193
"(112, 1)",0.00025578504682177645
"(112, 2)",0.00022078504682177647
"(112, 3)",0.00018578504682177646
"(113, 1)",0.0002554216359849892
"(113, 2)",0.00022042163598498925
"(113, 3)",0.00018542163598498924
"(114, 1)",0.0002550682164306924
"(114, 2)",0.00022006821643069237
"(114, 3)",0.00018506821643069236
"(115, 1)",0.00025472503037499465
"(115, 2)",0.0002197250303749947
"(115, 3)",0.00018472503037499468
"(116, 1)",0.00025439231302047617
"(116, 2)",0.00021939231302047621
"(116, 3)",0.0001843923130204762
"(117, 1)",0.00025407029239499213
"(117, 2)",0.00021907029239499214
"(117, 3)",0.00018407029239499213
"(118, 1)",0.0002537591891953939
"(118, 2)",0.0002187591891953939
"(118, 3)",0.0001837591891953939
"(119, 1)",0.0002534592166362745
"(119, 2)",0.00021845921663627452
"(119, 3)",0.00018345921663627453
"(120, 1)",0.0002531705803038421
"(120, 2)",0.0002181705803038421
"(120, 3)",0.00018317058030384208
"(121, 1)",0.0002528934780150211
"(121, 2)",0.00021789347801502113
"(121, 3)",0.00018289347801502112
"(122, 1)",0.0002526280996818788
"(122, 2)",0.00021762809968187884
"(122, 3)",0.00018262809968187883
"(123, 1)",0.0002523746271814688
"(123, 2)",0.00021737462718146878
"(123, 3)",0.00018237462718146877
"(124, 1)",0.0002521332342311815
"(124, 2)",0.00021713323423118157
"(124, 3)",0.00018213323423118156
"(125, 1)",0.0002519040862696874
"(125, 2)",0.0002169040862696874
"(125, 3)",0.0001819040862696874
"(126, 1)",0.00025168734034355293
"(126, 2)",0.00021668734034355295
"(126, 3)",0.00018168734034355294
"(127, 1)",0.00025148314499960926
"(127, 2)",0.00021648314499960928
"(127, 3)",0.00018148314499960927
"(128, 1)",0.00025129164018314527
"(128, 2)",0.0002162916401831453
"(128, 3)",0.0001812916401831453
"(129, 1)",0.00025111295714199636
"(129, 2)",0.0002161129571419964
"(129, 3)",0.0001811129571419964
"(130, 1)",0.0002509472183365935
"(130, 2)",0.0002159472183365935
"(130, 3)",0.0001809472183365935
"(131, 1)",0.00025079453735603503
"(131, 2)",0.00021579453735603505
"(131, 3)",0.00018079453735603504
"(132, 1)",0.00025065501884023847
"(132, 2)",0.00021565501884023849
"(132, 3)",0.00018065501884023848
"(133, 1)",0.00025052875840822546
"(133, 2)",0.00021552875840822548
