metric,scenario_id,method_short,count,mean,std,min,median,max
battery_discharge_kwh,B007,KINO,81,0.004359521810778424,0.005060185318066076,0.0,0.00094440139729364,0.012987957848757494
battery_discharge_kwh,B007,OEAC-i,75,0.024884980955177702,0.00034352469114744635,0.02477894354487032,0.0247823923297693,0.026042001571637673
battery_discharge_kwh,B007,RF,81,0.026637055899524226,0.02359727701814783,0.0038047727017173783,0.015230182444493727,0.06110840367088367
battery_discharge_kwh,B008,Full,81,0.13951314570537915,0.03030391238965974,0.0630191017586732,0.14105449501618217,0.20000006211485846
battery_discharge_kwh,B008,HCS-i,60,0.0,0.0,0.0,0.0,0.0
battery_discharge_kwh,B008,KINO,81,0.0008664526566246198,0.0016546145659915457,0.0,0.0,0.005577909288448261
battery_discharge_kwh,B008,OEAC-i,81,0.029662569214654447,0.0003267473972605057,0.029066168373474584,0.029583862216046322,0.030727105732156142
battery_discharge_kwh,B008,RF,81,0.013338658954891945,0.007979073953849737,0.003425973936731016,0.011059054779298905,0.028008752180817085
battery_discharge_kwh,B009,Full,81,0.1381509876995713,0.031225570258583978,0.05373937789041659,0.15229312320840777,0.19252795170626855
battery_discharge_kwh,B009,HCS-i,33,0.00014216979069949434,0.0004565510067987869,0.0,0.0,0.0015638676976944378
battery_discharge_kwh,B009,KINO,81,0.002243403220254623,0.0038302522896590412,0.0,0.0,0.01122304294408193
battery_discharge_kwh,B009,OEAC-i,81,0.028893371407157267,0.0004175662510692545,0.028071523388846286,0.028921796255833694,0.030012483987427962
battery_discharge_kwh,B009,RF,81,0.00651461218739642,0.0039471907371021984,0.0,0.006472183655479458,0.013675793750585322
battery_discharge_kwh,B010,Full,81,0.16466204233802995,0.028176764330875723,0.099595209140344,0.16626423214990013,0.20814162823218438
battery_discharge_kwh,B010,HCS-i,0,,,,,
battery_discharge_kwh,B010,KINO,81,0.016419855738855668,0.0036039225399092456,0.011582082329000072,0.014987280194789494,0.022502991612913116
battery_discharge_kwh,B010,OEAC-i,0,,,,,
battery_discharge_kwh,B010,RF,81,0.014581844784325003,0.013624682032733381,0.0,0.008378102297522536,0.037751923759463
brake_loss_kwh,B001,Full,81,0.032215166562903866,0.009903927962711959,0.0,0.033482892516097304,0.04647513397259572
brake_loss_kwh,B001,HCS-i,81,0.00045197038967889044,0.0003371381058171819,0.0001442095184535431,0.0003919809676921878,0.0013310564420835095
brake_loss_kwh,B001,KINO,81,0.0,0.0,0.0,0.0,0.0
brake_loss_kwh,B001,OEAC-i,81,0.034825497023328586,0.007241551943328404,0.02254832568228841,0.03635836969429041,0.04588664205353695
brake_loss_kwh,B001,RF,81,0.06386222136095737,0.09011393150118574,0.0,0.0,0.19437270234069473
brake_loss_kwh,B002,Full,81,0.006156585735744452,0.012159097526474148,0.0,0.0,0.03420539758813152
brake_loss_kwh,B002,HCS-i,33,0.0006204181447941883,0.0004288848852499848,0.00015607757080081342,0.0004376539843785759,0.001442453811975935
brake_loss_kwh,B002,KINO,81,0.0,0.0,0.0,0.0,0.0
brake_loss_kwh,B002,OEAC-i,81,0.032956206532644264,0.007005520670741822,0.02220519883188809,0.03578694508768351,0.04234133368728482
brake_loss_kwh,B002,RF,81,0.02519257270504299,0.013137805441356227,0.0,0.02138167875949422,0.04395303811952115
brake_loss_kwh,B003,Full,81,0.010682879354854551,0.015812851866602858,0.0,0.0,0.041019671591658584
brake_loss_kwh,B003,HCS-i,60,0.0004924570392006708,0.00019938870816769923,0.0002026842184683902,0.0004693990804267849,0.0008981033773887077
brake_loss_kwh,B003,KINO,81,0.0,0.0,0.0,0.0,0.0
brake_loss_kwh,B003,OEAC-i,81,0.023524625317406785,0.00738952540713613,0.01184149031699113,0.026881545503979302,0.03325157615657432
brake_loss_kwh,B003,RF,81,0.08435458667696949,0.0728951812591267,0.014428688007694347,0.05522414628563192,0.18439860856239554
brake_loss_kwh,B004,Full,81,0.007804350233109809,0.012978044818735377,0.0,0.0,0.03691014288017591
brake_loss_kwh,B004,HCS-i,33,0.0005167363014890945,0.0002328072639833722,0.00013493945520585282,0.0004993875661305706,0.0008961210862824876
brake_loss_kwh,B004,KINO,81,0.0,0.0,0.0,0.0,0.0
brake_loss_kwh,B004,OEAC-i,81,0.027189078525611907,0.0074888664342800644,0.015745672894295345,0.030238121046152082,0.03718314946761587
brake_loss_kwh,B004,RF,81,0.07554971457897756,0.07430171777707341,0.009031835630783868,0.03932798419893839,0.18283185251020637
brake_loss_kwh,B005,Full,81,0.029184735110649215,0.014334556108341097,0.0019708536813224944,0.035674591788755976,0.045474960177624084
brake_loss_kwh,B005,HCS-i,0,,,,,
brake_loss_kwh,B005,KINO,81,0.0020592933178974013,8.39819391591652e-20,0.0020592933178974013,0.0020592933178974013,0.0020592933178974018
brake_loss_kwh,B005,OEAC-i,81,0.03834451029709309,0.00771514834645278,0.024140236109620992,0.042762159183992184,0.047078597840961044
brake_loss_kwh,B005,RF,81,0.05903637185680558,0.08339657500765078,0.0,0.0,0.17684693229221382
brake_loss_kwh,B006,Full,81,0.008479733662339343,0.014127916724425791,0.0,0.0,0.03802322947866206
brake_loss_kwh,B006,HCS-i,60,0.0005910203737905203,0.00011531975679427289,0.00033306888684844354,0.0005918184570276736,0.0008314705956312679
brake_loss_kwh,B006,KINO,81,0.0,0.0,0.0,0.0,0.0
brake_loss_kwh,B006,OEAC-i,81,0.02805526699728929,0.007720639436111266,0.015986236756721398,0.031007673565958314,0.038326004629637485
brake_loss_kwh,B006,RF,81,0.08183079700116182,0.06292941826355362,0.01752103058247736,0.06312269434247551,0.1677934074731047
brake_loss_kwh,B007,Full,81,0.017147969049622576,0.018541312120494546,0.0003337344306116242,0.002947201709961511,0.062186028695653345
brake_loss_kwh,B007,HCS-i,54,0.0005581476692059198,0.00013833981607234844,0.00031572970817343976,0.0006455731610538563,0.0006714707409730276
brake_loss_kwh,B007,KINO,81,0.001243618503508021,0.0016592268700206447,0.0,0.0,0.004578378915148237
brake_loss_kwh,B007,OEAC-i,75,0.02964182657455721,0.007178197785274302,0.01757502916461432,0.03159315406987292,0.0389426433958319
brake_loss_kwh,B007,RF,81,0.058884910659311944,0.04870454512021956,0.009733999066995139,0.04093926084972415,0.13400301255696037
brake_loss_kwh,B008,Full,81,0.005745663895576608,0.011813336056951186,0.0,0.0,0.046575951316424495
brake_loss_kwh,B008,HCS-i,60,0.0006039615588955804,8.63832071845786e-05,0.00045063184488183507,0.0006316366663754512,0.0006944931478131967
brake_loss_kwh,B008,KINO,81,4.1688168843112524e-05,0.0001249424472738227,0.0,0.0,0.0005403115200436014
brake_loss_kwh,B008,OEAC-i,81,0.03744412040736285,0.00761089451786304,0.024951032717800314,0.04041909759797421,0.04764453158087332
brake_loss_kwh,B008,RF,81,0.032184848455726674,0.02176088482255754,0.00852206284220261,0.030714716849253875,0.06383858700192065
brake_loss_kwh,B009,Full,81,0.005852115287125486,0.014040864092136314,0.0,7.251290899444359e-05,0.08151945579065994
brake_loss_kwh,B009,HCS-i,33,0.0011805362571012984,0.0014631780305778418,0.0004574160917618008,0.0007506559472613605,0.005721774658603566
brake_loss_kwh,B009,KINO,81,0.0002810382600193198,0.0005882187925079443,0.0,0.0,0.0018067139919513019
brake_loss_kwh,B009,OEAC-i,81,0.03637171848516171,0.007844952276405534,0.023086355212840762,0.03939233110683307,0.04633605412955077
brake_loss_kwh,B009,RF,81,0.005861582994290729,0.0035820503192230888,0.0,0.008336663466173053,0.008336663466173053
brake_loss_kwh,B010,Full,81,0.03568557048957898,0.0019189099722555535,0.032487650814983955,0.03664086271774884,0.03739257830053246
brake_loss_kwh,B010,HCS-i,0,,,,,
brake_loss_kwh,B010,KINO,81,0.035838200621191973,0.0018185327239466022,0.032944817364909874,0.03698944683664664,0.0373606072141925
brake_loss_kwh,B010,OEAC-i,0,,,,,
brake_loss_kwh,B010,RF,81,0.03237420958392451,0.03528826543977172,0.0,0.014980716216270786,0.08808585157595318
engine_energy_kwh,B001,Full,81,0.25636181718453876,0.018536500822959854,0.19564904643251368,0.2602965002495117,0.2866615129911033
engine_energy_kwh,B001,HCS-i,81,0.30046296296296293,0.00978649390552935,0.28194444444444444,0.30277777777777776,0.3138888888888889
engine_energy_kwh,B001,KINO,81,0.33751464048657764,0.0036209591195064503,0.3333333333333333,0.3357384279767928,0.3438183451619069
engine_energy_kwh,B001,OEAC-i,81,0.31950778092112564,0.0009748685498368304,0.318860696521454,0.3189263307338412,0.32190995307980724
engine_energy_kwh,B001,RF,81,0.34345053888606325,0.011486257220255964,0.33194444444444443,0.3383303609823592,0.36461333298548876
engine_energy_kwh,B002,Full,81,0.19279385208780256,0.016470511861378604,0.1653739767314732,0.19121703946066507,0.22636851735411134
engine_energy_kwh,B002,HCS-i,33,0.2978535353535353,0.011558333151267544,0.28055555555555556,0.30416666666666664,0.3111111111111111
engine_energy_kwh,B002,KINO,81,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
engine_energy_kwh,B002,OEAC-i,81,0.3206887315496458,0.0010683177163718007,0.32002198952506056,0.3200265645949958,0.32333541048116776
engine_energy_kwh,B002,RF,81,0.34113970127265947,0.004050664820835859,0.33434423377791533,0.3415018026619102,0.35002942262248277
engine_energy_kwh,B003,Full,81,0.18761561211318287,0.023417818656759924,0.16113911290287564,0.18850598869967383,0.23537038494292511
engine_energy_kwh,B003,HCS-i,60,0.30263888888888885,0.0052946009999717,0.29583333333333334,0.3034722222222222,0.3125
engine_energy_kwh,B003,KINO,81,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
engine_energy_kwh,B003,OEAC-i,81,0.3169304021431579,0.001206364065235222,0.3151274425299422,0.3165114601679332,0.31941128024123167
engine_energy_kwh,B003,RF,81,0.350627114034471,0.009389681165713178,0.33671856415095,0.3489702196216546,0.3638858149483047
engine_energy_kwh,B004,Full,81,0.19263917535683248,0.016304571944525434,0.1623992685250707,0.19133780723395172,0.22783471206101114
engine_energy_kwh,B004,HCS-i,33,0.3029040404040404,0.007759182542029723,0.29583333333333334,0.30277777777777776,0.32083333333333336
engine_energy_kwh,B004,KINO,81,0.33336142703694893,0.0001441428770813438,0.3333333333333333,0.3333333333333333,0.3340918633309545
engine_energy_kwh,B004,OEAC-i,81,0.32008083169409624,0.0012137948625515142,0.318203330920228,0.319587328409022,0.32278374672378335
engine_energy_kwh,B004,RF,81,0.3455471293532517,0.009314594847514037,0.33194444444444443,0.34575253649328125,0.3637477930488693
engine_energy_kwh,B005,Full,81,0.250341720559758,0.02498479822627178,0.19922802644844145,0.2604644231778972,0.28199707663667356
engine_energy_kwh,B005,HCS-i,0,,,,,
engine_energy_kwh,B005,KINO,81,0.3358130030912402,0.0041472525435254206,0.33080229758549856,0.33416992104996746,0.34280986830758253
engine_energy_kwh,B005,OEAC-i,81,0.3186483916884074,0.001291682449308228,0.31641682091541756,0.318315695137788,0.3213652351921802
engine_energy_kwh,B005,RF,81,0.3425498721508543,0.009328050560202137,0.33194444444444443,0.34005791031116833,0.36088986328400535
engine_energy_kwh,B006,Full,81,0.18578863624819164,0.022003582230753344,0.15839514198781401,0.1798351990113664,0.23035964661754574
engine_energy_kwh,B006,HCS-i,60,0.3022916666666667,0.0027401524304537872,0.2986111111111111,0.30277777777777776,0.30833333333333335
engine_energy_kwh,B006,KINO,81,0.3341949165234654,0.002452108747078126,0.3333333333333333,0.3333333333333333,0.34108758204452194
engine_energy_kwh,B006,OEAC-i,81,0.3157988855173778,0.001199256573217108,0.3140001465384316,0.31538354754064174,0.3182458472341401
engine_energy_kwh,B006,RF,81,0.3503786057006077,0.009300562531523698,0.33538641662778673,0.3534736529402449,0.3673337965122402
engine_energy_kwh,B007,Full,81,0.21171431672833677,0.028390489404500372,0.17118644969028213,0.20400107174796941,0.2620769534335915
engine_energy_kwh,B007,HCS-i,54,0.3024691358024691,0.0041153961840872015,0.2986111111111111,0.30277777777777776,0.30972222222222223
engine_energy_kwh,B007,KINO,81,0.3285817533346498,0.005385695890346617,0.3211965307311325,0.3333333333333333,0.3333333333333333
engine_energy_kwh,B007,OEAC-i,75,0.31667452583119,0.0012279250801926602,0.3147196317390849,0.3161880453760411,0.31959102952993546
engine_energy_kwh,B007,RF,81,0.3455314496771182,0.00803111082936136,0.33408372936403985,0.3444630187912667,0.3615815554776157
engine_energy_kwh,B008,Full,81,0.1937561199893949,0.01754695259982931,0.17172952373567393,0.18643090797646986,0.2535682953337006
engine_energy_kwh,B008,HCS-i,60,0.29881944444444447,0.0014872206200259046,0.2972222222222222,0.2986111111111111,0.30277777777777776
engine_energy_kwh,B008,KINO,81,0.33251028806584365,0.0023526992494948013,0.325,0.3333333333333333,0.3333333333333333
engine_energy_kwh,B008,OEAC-i,81,0.3138384120905926,0.0011822814975050275,0.3121531403184681,0.3134827219072535,0.31687496517189706
engine_energy_kwh,B008,RF,81,0.34339251863078446,0.006010633172431367,0.33628182627837744,0.34348442013111385,0.35526739547240754
engine_energy_kwh,B009,Full,81,0.1975521720049231,0.022533601659532287,0.17756864573936784,0.18676655368280926,0.27771338214902863
engine_energy_kwh,B009,HCS-i,33,0.2973116453369202,0.004380821205582276,0.28888888888888886,0.29583333333333334,0.3037614320394561
engine_energy_kwh,B009,KINO,81,0.33101851851851855,0.004370036867375623,0.32222222222222224,0.3333333333333333,0.3333333333333333
engine_energy_kwh,B009,OEAC-i,81,0.31330697320320344,0.0016218660803158905,0.31096829005412124,0.31235483530033287,0.31694330217587
engine_energy_kwh,B009,RF,81,0.3395409723162768,0.004555175859464372,0.33194444444444443,0.3385955704590791,0.3478581124116926
engine_energy_kwh,B010,Full,81,0.23364829465432913,0.009437692386882503,0.21246691564889697,0.23574610047242478,0.25256864330329
engine_energy_kwh,B010,HCS-i,0,,,,,
engine_energy_kwh,B010,KINO,81,0.33467567311526175,0.0023726510387752087,0.3309276755197655,0.3347046855371388,0.33806983830621673
engine_energy_kwh,B010,OEAC-i,0,,,,,
engine_energy_kwh,B010,RF,81,0.34448646886384204,0.010523707996054992,0.33194444444444443,0.34204283527069823,0.3671596806956735
motor_discharge_kwh,B001,Full,81,0.17983134528212674,0.01893588627876152,0.10630053560405582,0.18350614308507865,0.19925703393344024
motor_discharge_kwh,B001,HCS-i,81,0.0,0.0,0.0,0.0,0.0
motor_discharge_kwh,B001,KINO,81,0.0038050595764040763,0.0027586123757390433,0.0,0.0029340383818944166,0.008637228591454148
motor_discharge_kwh,B001,OEAC-i,81,0.024502236686345796,0.0008108524390753444,0.023887799056565677,0.0238908561984205,0.02636448790585389
motor_discharge_kwh,B001,RF,81,0.026858773866791308,0.035147889062927394,0.0,0.004186433691355809,0.07741999981269912
motor_discharge_kwh,B002,Full,81,0.12996360249558817,0.02453527787342225,0.07073218433239548,0.1363873467869293,0.15928804443237662
motor_discharge_kwh,B002,HCS-i,33,5.776674998176973e-06,1.2447255320919691e-05,0.0,0.0,3.241100071926187e-05
motor_discharge_kwh,B002,KINO,81,0.0002686684738224375,0.0007646438814842045,0.0,0.0,0.002418016264406762
motor_discharge_kwh,B002,OEAC-i,81,0.023891433047328672,0.00031016281154148283,0.023780133327662694,0.02378318567320272,0.024817880601127492
motor_discharge_kwh,B002,RF,81,0.010407923983790372,0.005245790146906754,0.0035357840000740737,0.008137722800857637,0.02020815064287532
motor_discharge_kwh,B003,Full,81,0.10745210305896122,0.023184811674295747,0.076830100690398,0.10568187037374067,0.1642504636812091
motor_discharge_kwh,B003,HCS-i,60,0.0,0.0,0.0,0.0,0.0
motor_discharge_kwh,B003,KINO,81,0.0,0.0,0.0,0.0,0.0
motor_discharge_kwh,B003,OEAC-i,81,0.01795584625000734,0.0002282740918237759,0.017872671335314942,0.017878638661632293,0.018691507954415546
motor_discharge_kwh,B003,RF,81,0.03232960461305323,0.027839691681248873,0.004814269585554242,0.018142084069779827,0.07553253283541189
motor_discharge_kwh,B004,Full,81,0.1275353965664083,0.01976541228080608,0.06726889671060146,0.1327791336295828,0.15383787641361496
motor_discharge_kwh,B004,HCS-i,33,0.0,0.0,0.0,0.0,0.0
motor_discharge_kwh,B004,KINO,81,0.00038222910597789,0.0009753153711749359,0.0,0.0,0.003993660785990168
motor_discharge_kwh,B004,OEAC-i,81,0.02143062036136401,0.00029237375790830856,0.021322929853092618,0.021329174668376194,0.02230446588799345
motor_discharge_kwh,B004,RF,81,0.029216082091090684,0.03040612073695249,0.0,0.013908834218421607,0.0763907635852786
motor_discharge_kwh,B005,Full,81,0.16699971353575813,0.030830519960954286,0.1036961294171618,0.18068495135579718,0.19442186467028325
motor_discharge_kwh,B005,HCS-i,0,,,,,
motor_discharge_kwh,B005,KINO,81,0.00551174546927095,0.00302093246652299,0.0011837043835480746,0.004492766590911628,0.010640772379200138
motor_discharge_kwh,B005,OEAC-i,81,0.026684777540382343,0.0007272657108553898,0.025633429363773157,0.027050112927013908,0.027945257797905704
motor_discharge_kwh,B005,RF,81,0.02522341209505884,0.03216570789429938,0.0,0.005116652560714562,0.07463559039194387
motor_discharge_kwh,B006,Full,81,0.11851735850096748,0.021840378106192413,0.07298216237331029,0.12009642385859326,0.15160982839160622
motor_discharge_kwh,B006,HCS-i,60,0.0,0.0,0.0,0.0,0.0
motor_discharge_kwh,B006,KINO,81,0.0010325560951697556,0.002938706165363411,0.0,0.0,0.0092930048565278
motor_discharge_kwh,B006,OEAC-i,81,0.01990755693097826,0.0002212088127934077,0.01982591346145882,0.019833481572414227,0.02062685662105012
motor_discharge_kwh,B006,RF,81,0.03119203491096885,0.024486593661603964,0.004096959380774075,0.022169501102191642,0.06815425913427367
motor_discharge_kwh,B007,Full,81,0.13410271443523275,0.03254031043438969,0.06100154203097156,0.13971965402396838,0.1808059201167959
motor_discharge_kwh,B007,HCS-i,54,2.3340350826196927e-06,6.663947257956328e-06,0.0,0.0,2.1197493109332552e-05
motor_discharge_kwh,B007,KINO,81,0.003923569629700582,0.004554166786259469,0.0,0.0008499612575642762,0.011689162063881747
motor_discharge_kwh,B007,OEAC-i,75,0.022396482859659932,0.0003091722220327018,0.02230104919038329,0.02230415309679237,0.023437801414473908
motor_discharge_kwh,B007,RF,81,0.0239733503095718,0.021237549316333062,0.0034242954315456407,0.013707164200044353,0.054997563303795294
motor_discharge_kwh,B008,Full,81,0.13198438215254865,0.026716090632278786,0.056717191582805894,0.14153228198519718,0.18000003238168935
motor_discharge_kwh,B008,HCS-i,60,0.0,0.0,0.0,0.0,0.0
motor_discharge_kwh,B008,KINO,81,0.0007798073909621579,0.0014891531093923912,0.0,0.0,0.005020118359603435
motor_discharge_kwh,B008,OEAC-i,81,0.026696312293189,0.00029407265753445574,0.02615955153612712,0.026625475994441695,0.02765439515894053
motor_discharge_kwh,B008,RF,81,0.012004793059402752,0.007181166558464763,0.0030833765430579147,0.009953149301369016,0.025207876962735375
motor_discharge_kwh,B009,Full,81,0.13437261861568509,0.031124868194296194,0.05849879592615564,0.13767244810234025,0.19651315838275651
motor_discharge_kwh,B009,HCS-i,33,0.00012795281162954493,0.00041089590611890825,0.0,0.0,0.0014074809279249942
motor_discharge_kwh,B009,KINO,81,0.002019062898229161,0.0034472270606931373,0.0,0.0,0.010100738649673736
motor_discharge_kwh,B009,OEAC-i,81,0.02600403426644154,0.0003758096259623266,0.025264371049961667,0.026029616630250333,0.02701123558868516
motor_discharge_kwh,B009,RF,81,0.005863150968656778,0.003552471663391979,0.0,0.005824965289931513,0.012308214375526788
motor_discharge_kwh,B010,Full,81,0.1482693055619008,0.025311413496295787,0.0896358094261545,0.14963780854580383,0.187327465408966
motor_discharge_kwh,B010,HCS-i,0,,,,,
motor_discharge_kwh,B010,KINO,81,0.014777870164970104,0.0032435302859183217,0.010423874096100069,0.013488552175310543,0.0202526924516218
motor_discharge_kwh,B010,OEAC-i,0,,,,,
motor_discharge_kwh,B010,RF,81,0.013123660305892503,0.012262213829460043,0.0,0.007540292067770283,0.033976731383516694
motor_charge_kwh,B001,Full,81,0.1968809361663824,0.02405070408972854,0.10345745136300244,0.20235748358394434,0.22115653397940496
motor_charge_kwh,B001,HCS-i,81,0.20713795670468318,0.014373150413614314,0.1767537630685501,0.2125828799313334,0.22239294252058792
motor_charge_kwh,B001,KINO,81,0.13676774810646072,0.0003776534099972345,0.1362428751713025,0.13656346184292897,0.13754742095418435
motor_charge_kwh,B001,OEAC-i,81,0.21922429911043143,0.006302760429119001,0.20850842877790218,0.22043428196667775,0.2289573793461494
motor_charge_kwh,B001,RF,81,0.19824046597504325,0.06295818781087337,0.14956930071785485,0.15657257350951337,0.28966302096150687
motor_charge_kwh,B002,Full,81,0.13356417652673117,0.03007998032230173,0.06379088536936618,0.14087865183833911,0.16887412892885895
motor_charge_kwh,B002,HCS-i,33,0.20107457581639343,0.01770827700817473,0.17369558112246525,0.21264342274057743,0.21748353301619483
motor_charge_kwh,B002,KINO,81,0.15085091657650676,0.007480119116731953,0.1389120868511596,0.15407466587017327,0.16062266212056314
motor_charge_kwh,B002,OEAC-i,81,0.21765512189800404,0.006187329807627908,0.2077876925550507,0.22005820249889405,0.2260711038185703
motor_charge_kwh,B002,RF,81,0.17562348557700874,0.013940354184537589,0.1470419369255175,0.17523843546658877,0.1929039806842037
motor_charge_kwh,B003,Full,81,0.10629549712758904,0.028672478243635977,0.06707419838321062,0.10570291224825254,0.1750006002109146
motor_charge_kwh,B003,HCS-i,60,0.2103811411351992,0.010923962298468426,0.19229478812840417,0.21643296981757223,0.22240014695966662
motor_charge_kwh,B003,KINO,81,0.15601994876488706,0.00816228103763164,0.14161832830243545,0.15993546282050627,0.16634845417716287
motor_charge_kwh,B003,OEAC-i,81,0.2120921695321673,0.006294337505599254,0.201597331071093,0.21517479376369436,0.21967803655738383
motor_charge_kwh,B003,RF,81,0.21981962953573148,0.05158685527702664,0.17077178411457983,0.19754749973281702,0.29309387485769245
motor_charge_kwh,B004,Full,81,0.13156499972342894,0.022977809146250815,0.0641975772217748,0.13614707855503635,0.16791993217857926
motor_charge_kwh,B004,HCS-i,33,0.20756297808917284,0.01233907978782445,0.19073205363203607,0.21336385668100835,0.22910365684755238
motor_charge_kwh,B004,KINO,81,0.1533115536591378,0.007997478203440161,0.1404945433971012,0.15655568131203237,0.16362011078560165
motor_charge_kwh,B004,OEAC-i,81,0.21362320505474283,0.006438198139556399,0.20328401632979123,0.21639435094591541,0.22145550268940992
motor_charge_kwh,B004,RF,81,0.2151458959559554,0.0462882754941813,0.175138802258823,0.18480935343665808,0.2834552158218463
motor_charge_kwh,B005,Full,81,0.1801931474175171,0.03903238903176985,0.10024213508288321,0.19810510431812994,0.2129324898250291
motor_charge_kwh,B005,HCS-i,0,,,,,
motor_charge_kwh,B005,KINO,81,0.13527690262399325,0.0004140350045347803,0.13478874231777518,0.13513795345932858,0.1361658151805207
motor_charge_kwh,B005,OEAC-i,81,0.2182505846172081,0.006502565243667338,0.20710811606547255,0.22159786350369345,0.22549802410414183
motor_charge_kwh,B005,RF,81,0.19173021801276235,0.061812045088224826,0.14303061112421836,0.15210849805021415,0.2801361544102931
motor_charge_kwh,B006,Full,81,0.1196118999765896,0.02718889104808618,0.06232365725100366,0.12068532959293979,0.160371433137705
motor_charge_kwh,B006,HCS-i,60,0.21190487955430354,0.008387536447880465,0.19651318128323406,0.21485722830362092,0.2206244738899385
motor_charge_kwh,B006,KINO,81,0.1595621211793471,0.00768356557455306,0.14299522875586992,0.16210386674037772,0.16859257262546035
motor_charge_kwh,B006,OEAC-i,81,0.21256951085691672,0.006614494526319755,0.20169320804546734,0.21530430903662545,0.22060613189974748
motor_charge_kwh,B006,RF,81,0.2202078388378358,0.04498452602946711,0.17568559305403272,0.20325955833558698,0.28492742578034413
motor_charge_kwh,B007,Full,81,0.13976036601353564,0.040328629597300596,0.05859574758142656,0.14471562733911808,0.19901509861163616
motor_charge_kwh,B007,HCS-i,54,0.2068323614451548,0.008710908214583228,0.19070293241989034,0.20676753363817896,0.21699977920905805
motor_charge_kwh,B007,KINO,81,0.14480897082380148,0.009245016373262114,0.13239286380883084,0.15001680748787524,0.15687345888685944
motor_charge_kwh,B007,OEAC-i,75,0.2073093002727308,0.0060293497629756955,0.19681528521124358,0.20894056706272301,0.21425458508738668
motor_charge_kwh,B007,RF,81,0.19971052525330316,0.04055361121040147,0.15939342968642375,0.18313032795598397,0.26086091849610005
motor_charge_kwh,B008,Full,81,0.137360063222451,0.02961603250092911,0.06680891357215854,0.14750021394977977,0.19444448484993745
motor_charge_kwh,B008,HCS-i,60,0.20466904020126972,0.0071907004644115894,0.1935045038600046,0.20660689448591968,0.21366542940529096
motor_charge_kwh,B008,KINO,81,0.15095221003884723,0.008925932049464251,0.13223883646251694,0.15458678759234432,0.16196233700775445
motor_charge_kwh,B008,OEAC-i,81,0.21196653644194818,0.006797931686713396,0.19958103280138623,0.214891934680402,0.22009289478031116
motor_charge_kwh,B008,RF,81,0.18554563423385118,0.027526845657541436,0.16272296667250186,0.1715868529821967,0.2279721830512176
motor_charge_kwh,B009,Full,81,0.13994967462029143,0.036388041551537666,0.05567267424537527,0.14218820753375308,0.21858738952724838
motor_charge_kwh,B009,HCS-i,33,0.20252918465485392,0.005640117661646002,0.19532509358780178,0.20147593961600893,0.20946395162437328
motor_charge_kwh,B009,KINO,81,0.1472466544885522,0.009093992784684195,0.13182330762391195,0.15120557333213225,0.1585062450862631
motor_charge_kwh,B009,OEAC-i,81,0.2081725730629361,0.006365482864720227,0.19569296285572527,0.21117265176936034,0.21570611016677887
motor_charge_kwh,B009,RF,81,0.1630092835481828,0.012484511461094437,0.14407024882147487,0.1693128332634939,0.17455273128880922
motor_charge_kwh,B010,Full,81,0.15527088253548363,0.03124858709404291,0.08288371916505512,0.15696025752022952,0.20349069803575492
motor_charge_kwh,B010,HCS-i,0,,,,,
motor_charge_kwh,B010,KINO,81,0.15554766184314883,0.003767750688587229,0.1494248947522948,0.15808659229464195,0.15853197790247375
motor_charge_kwh,B010,OEAC-i,0,,,,,
motor_charge_kwh,B010,RF,81,0.18520361684688058,0.04090328662669192,0.14441473658919424,0.16831738951403832,0.2435942126043871
battery_net_kwh,B001,Full,81,0.02261976331927223,0.0010248519627417572,0.021253379868672314,0.022436917699094033,0.02500000000000573
battery_net_kwh,B001,HCS-i,81,-0.18642416103421489,0.012935835372252926,-0.2001536482685292,-0.19132459193820003,-0.15907838676169503
battery_net_kwh,B001,KINO,81,-0.11886312932203237,0.0033557181279586503,-0.12379267885876594,-0.11964707301208677,-0.11302166699700102
battery_net_kwh,B001,OEAC-i,81,-0.17007716177011514,0.005569493326145023,-0.17772179407233124,-0.17184636533948638,-0.16048245897209965
battery_net_kwh,B001,RF,81,-0.14857333730332634,0.01804682595245501,-0.178999396998677,-0.14001269342182196,-0.12697436360720696
battery_net_kwh,B002,Full,81,0.024196243898818935,0.0018460733968812587,0.013403247500994206,0.025000000000001237,0.025000000108571865
battery_net_kwh,B002,HCS-i,33,-0.1809606997069783,0.015947685654127457,-0.1957351797145754,-0.1913790804665197,-0.15629120428494495
battery_net_kwh,B002,KINO,81,-0.13546730439238672,0.007248341804217753,-0.14456039590850683,-0.138667199283156,-0.122334193427821
battery_net_kwh,B002,OEAC-i,81,-0.1693435729889495,0.005761736488932393,-0.1770357937206794,-0.17162662038989052,-0.1596270433982072
battery_net_kwh,B002,RF,81,-0.14649677703731856,0.008350927115879873,-0.15687819706997905,-0.1486726776967547,-0.12432182730553924
battery_net_kwh,B003,Full,81,0.023725278206238286,0.0022655113345445596,0.015845399999817975,0.024999999999998423,0.025000000000012866
battery_net_kwh,B003,HCS-i,60,-0.1893430270216793,0.0098315660686216,-0.2001601322637001,-0.19478967283581497,-0.17306530931556377
battery_net_kwh,B003,KINO,81,-0.14041795388839837,0.00734605293386848,-0.14971360875944675,-0.14394191653845564,-0.12745649547219187
